 3.50  5300.  0.0  2.0   3.9719   -7.0435   6.6072  -2.2095   0.1012   0.0140 PC TESS
 4.00  5300.  0.0  2.0   2.7096   -4.6488   4.6054  -1.5902   0.0747   0.0117 PC TESS
 4.50  5300.  0.0  2.0   2.0032   -3.2558   3.4081  -1.2113   0.0583   0.0101 PC TESS
 5.00  5300.  0.0  2.0   1.5561   -2.3771   2.6627  -0.9789   0.0430   0.0098 PC TESS
 5.50  5300.  0.0  2.0   1.3315   -1.9834   2.3926  -0.9190   0.0316   0.0102 PC TESS
 6.00  5300.  0.0  2.0   1.1249   -1.5491   2.0215  -0.8102   0.0236   0.0106 PC TESS
 2.50  5400.  0.0  2.0  10.1605  -18.2440  15.5873  -4.8881   0.1767   0.0187 PC TESS
 3.00  5400.  0.0  2.0   6.0285  -10.8726   9.7326  -3.1519   0.1309   0.0178 PC TESS
 3.50  5400.  0.0  2.0   3.8387   -6.7740   6.3623  -2.1305   0.1017   0.0128 PC TESS
 4.00  5400.  0.0  2.0   2.6598   -4.5491   4.5110  -1.5608   0.0753   0.0112 PC TESS
 4.50  5400.  0.0  2.0   2.0130   -3.2829   3.4309  -1.2220   0.0587   0.0101 PC TESS
 5.00  5400.  0.0  2.0   1.5208   -2.3093   2.5961  -0.9589   0.0433   0.0095 PC TESS
 5.50  5400.  0.0  2.0   1.2943   -1.8699   2.2651  -0.8809   0.0319   0.0104 PC TESS
 6.00  5400.  0.0  2.0   1.1137   -1.5141   1.9780  -0.7985   0.0237   0.0106 PC TESS
 2.50  5500.  0.0  2.0  11.0163  -19.9145  17.0144  -5.3427   0.1797   0.0218 PC TESS
 3.00  5500.  0.0  2.0   6.2657  -11.2955  10.0605  -3.2509   0.1343   0.0179 PC TESS
 3.50  5500.  0.0  2.0   4.0536   -7.2176   6.7569  -2.2631   0.1035   0.0138 PC TESS
 4.00  5500.  0.0  2.0   2.7061   -4.6439   4.5898  -1.5882   0.0763   0.0113 PC TESS
 4.50  5500.  0.0  2.0   1.9931   -3.2442   3.3885  -1.2088   0.0594   0.0099 PC TESS
 5.00  5500.  0.0  2.0   1.5228   -2.3144   2.5942  -0.9599   0.0437   0.0094 PC TESS
 5.50  5500.  0.0  2.0   1.3050   -1.8877   2.2725  -0.8860   0.0320   0.0106 PC TESS
 6.00  5500.  0.0  2.0   1.1015   -1.4774   1.9324  -0.7854   0.0238   0.0106 PC TESS
