step,q,iangle,r1,velocity_scale,chisq
46451,4.89905,30.5999,0.106893,537.233,173.19
46452,4.89905,30.5999,0.106893,537.233,173.19
46453,4.89905,30.5999,0.106893,537.233,173.19
46454,4.88299,30.1224,0.110685,536.714,172.103
46455,4.88299,30.1224,0.110685,536.714,172.103
46456,4.88299,30.1224,0.110685,536.714,172.103
46457,4.91881,30.107,0.10644,527.48,174.553
46458,4.91881,30.107,0.10644,527.48,174.553
46459,4.91881,30.107,0.10644,527.48,174.553
46460,4.91881,30.107,0.10644,527.48,174.553
46461,4.94959,30.2176,0.108392,520.557,172.363
46462,4.94959,30.2176,0.108392,520.557,172.363
46463,4.94959,30.2176,0.108392,520.557,172.363
46464,4.94959,30.2176,0.108392,520.557,172.363
46465,4.94959,30.2176,0.108392,520.557,172.363
46466,4.93458,30.9585,0.103088,510.364,177.431
46467,4.97614,31.1247,0.102949,507.642,176.126
46468,4.97614,31.1247,0.102949,507.642,176.126
46469,4.97413,32.4639,0.106435,516.105,172.859
46470,4.97413,32.4639,0.106435,516.105,172.859
46471,4.97413,32.4639,0.106435,516.105,172.859
46472,4.95136,33.7117,0.104113,518.816,172.137
46473,4.95136,33.7117,0.104113,518.816,172.137
46474,4.95136,33.7117,0.104113,518.816,172.137
46475,4.95136,33.7117,0.104113,518.816,172.137
46476,4.9092,33.9472,0.103769,525.807,171.953
46477,4.9092,33.9472,0.103769,525.807,171.953
46478,4.9092,33.9472,0.103769,525.807,171.953
46479,4.9092,33.9472,0.103769,525.807,171.953
46480,4.9092,33.9472,0.103769,525.807,171.953
46481,4.9092,33.9472,0.103769,525.807,171.953
46482,4.9092,33.9472,0.103769,525.807,171.953
46483,4.9092,33.9472,0.103769,525.807,171.953
46484,4.9092,33.9472,0.103769,525.807,171.953
46485,4.9092,33.9472,0.103769,525.807,171.953
46486,4.9092,33.9472,0.103769,525.807,171.953
46487,4.9092,33.9472,0.103769,525.807,171.953
46488,4.9092,33.9472,0.103769,525.807,171.953
46489,4.86944,33.6536,0.102123,527.01,171.685
46490,4.86944,33.6536,0.102123,527.01,171.685
46491,4.86944,33.6536,0.102123,527.01,171.685
46492,4.87835,34.1283,0.103571,535.439,171.96
46493,4.87835,34.1283,0.103571,535.439,171.96
46494,4.87835,34.1283,0.103571,535.439,171.96
46495,4.87835,34.1283,0.103571,535.439,171.96
46496,4.87835,34.1283,0.103571,535.439,171.96
46497,4.87835,34.1283,0.103571,535.439,171.96
46498,4.87835,34.1283,0.103571,535.439,171.96
46499,4.9584,33.8768,0.103348,536.432,171.885
46500,4.9584,33.8768,0.103348,536.432,171.885
46501,4.91266,33.9205,0.104267,552.302,172.627
46502,4.91266,33.9205,0.104267,552.302,172.627
46503,4.91266,33.9205,0.104267,552.302,172.627
46504,4.91266,33.9205,0.104267,552.302,172.627
46505,4.91266,33.9205,0.104267,552.302,172.627
46506,4.91266,33.9205,0.104267,552.302,172.627
46507,4.91266,33.9205,0.104267,552.302,172.627
46508,4.91266,33.9205,0.104267,552.302,172.627
46509,4.94241,32.8685,0.104949,547.968,172.007
46510,5.02015,32.5294,0.10128,549.061,173.34
46511,5.02738,32.9724,0.10061,544.271,173.216
46512,5.04134,34.2115,0.101892,551.624,171.955
46513,5.04134,34.2115,0.101892,551.624,171.955
46514,4.99965,34.7413,0.100507,569.623,171.979
46515,4.99965,34.7413,0.100507,569.623,171.979
46516,4.88409,35.9703,0.0979918,565.64,172.618
46517,4.88409,35.9703,0.0979918,565.64,172.618
46518,4.88409,35.9703,0.0979918,565.64,172.618
46519,4.88409,35.9703,0.0979918,565.64,172.618
46520,4.88409,35.9703,0.0979918,565.64,172.618
46521,4.88409,35.9703,0.0979918,565.64,172.618
46522,4.88409,35.9703,0.0979918,565.64,172.618
46523,4.88409,35.9703,0.0979918,565.64,172.618
46524,4.88409,35.9703,0.0979918,565.64,172.618
46525,4.88409,35.9703,0.0979918,565.64,172.618
46526,4.88409,35.9703,0.0979918,565.64,172.618
46527,4.87934,35.7424,0.100387,546.548,172.162
46528,4.87934,35.7424,0.100387,546.548,172.162
46529,4.89655,34.9025,0.101809,542.114,171.907
46530,4.88815,33.1591,0.100783,538.183,173.714
46531,4.88815,33.1591,0.100783,538.183,173.714
46532,4.88875,34.28,0.102479,543.333,171.719
46533,4.88875,34.28,0.102479,543.333,171.719
46534,4.84548,34.493,0.104616,533.182,173.321
46535,4.84548,34.493,0.104616,533.182,173.321
46536,4.8441,33.3358,0.100796,536.524,173.621
46537,4.8441,33.3358,0.100796,536.524,173.621
46538,4.8441,33.3358,0.100796,536.524,173.621
46539,4.8441,33.3358,0.100796,536.524,173.621
46540,4.83823,35.6543,0.0987923,532.795,171.784
46541,4.83823,35.6543,0.0987923,532.795,171.784
46542,4.83823,35.6543,0.0987923,532.795,171.784
46543,4.83823,35.6543,0.0987923,532.795,171.784
46544,4.83823,35.6543,0.0987923,532.795,171.784
46545,4.83823,35.6543,0.0987923,532.795,171.784
46546,4.74656,34.6578,0.10309,530.394,171.434
46547,4.74656,34.6578,0.10309,530.394,171.434
46548,4.74656,34.6578,0.10309,530.394,171.434
46549,4.66571,34.1392,0.10294,523.849,171.66
46550,4.66571,34.1392,0.10294,523.849,171.66
46551,4.66571,34.1392,0.10294,523.849,171.66
46552,4.66571,34.1392,0.10294,523.849,171.66
46553,4.645,32.5903,0.103649,525.019,173.471
46554,4.65689,33.1704,0.104833,524.029,171.72
46555,4.63224,32.3505,0.109432,522.453,173.267
46556,4.63224,32.3505,0.109432,522.453,173.267
46557,4.63224,32.3505,0.109432,522.453,173.267
46558,4.63224,32.3505,0.109432,522.453,173.267
46559,4.68736,30.3948,0.107288,544.434,175.011
46560,4.72326,29.0164,0.113992,539.76,172.753
46561,4.72326,29.0164,0.113992,539.76,172.753
46562,4.72326,29.0164,0.113992,539.76,172.753
46563,4.72326,29.0164,0.113992,539.76,172.753
46564,4.72326,29.0164,0.113992,539.76,172.753
46565,4.72326,29.0164,0.113992,539.76,172.753
46566,4.72326,29.0164,0.113992,539.76,172.753
46567,4.72326,29.0164,0.113992,539.76,172.753
46568,4.72326,29.0164,0.113992,539.76,172.753
46569,4.72326,29.0164,0.113992,539.76,172.753
46570,4.7131,29.4457,0.11632,535.538,175.331
46571,4.7131,29.4457,0.11632,535.538,175.331
46572,4.7131,29.4457,0.11632,535.538,175.331
46573,4.69852,30.6921,0.110801,516.595,172.354
46574,4.69852,30.6921,0.110801,516.595,172.354
46575,4.69105,30.7541,0.110378,504.792,172.473
46576,4.69105,30.7541,0.110378,504.792,172.473
46577,4.69105,30.7541,0.110378,504.792,172.473
46578,4.69105,30.7541,0.110378,504.792,172.473
46579,4.69105,30.7541,0.110378,504.792,172.473
46580,4.7326,29.0893,0.114005,490.32,173.639
46581,4.7326,29.0893,0.114005,490.32,173.639
46582,4.7326,29.0893,0.114005,490.32,173.639
46583,4.7326,29.0893,0.114005,490.32,173.639
46584,4.7326,29.0893,0.114005,490.32,173.639
46585,4.7326,29.0893,0.114005,490.32,173.639
46586,4.7326,29.0893,0.114005,490.32,173.639
46587,4.7326,29.0893,0.114005,490.32,173.639
46588,4.7326,29.0893,0.114005,490.32,173.639
46589,4.7326,29.0893,0.114005,490.32,173.639
46590,4.82038,28.7646,0.113839,504.139,173.273
46591,4.82038,28.7646,0.113839,504.139,173.273
46592,4.82038,28.7646,0.113839,504.139,173.273
46593,4.82038,28.7646,0.113839,504.139,173.273
46594,4.81317,29.8506,0.108312,500.933,174.323
46595,4.81317,29.8506,0.108312,500.933,174.323
46596,4.7008,29.7799,0.107974,496.593,176.299
46597,4.7008,29.7799,0.107974,496.593,176.299
46598,4.7008,29.7799,0.107974,496.593,176.299
46599,4.7008,29.7799,0.107974,496.593,176.299
46600,4.7008,29.7799,0.107974,496.593,176.299
46601,4.7008,29.7799,0.107974,496.593,176.299
46602,4.7008,29.7799,0.107974,496.593,176.299
46603,4.7008,29.7799,0.107974,496.593,176.299
46604,4.69028,28.921,0.114641,480.568,173.892
46605,4.69028,28.921,0.114641,480.568,173.892
46606,4.69028,28.921,0.114641,480.568,173.892
46607,4.69028,28.921,0.114641,480.568,173.892
46608,4.69028,28.921,0.114641,480.568,173.892
46609,4.69028,28.921,0.114641,480.568,173.892
46610,4.69028,28.921,0.114641,480.568,173.892
46611,4.69028,28.921,0.114641,480.568,173.892
46612,4.69028,28.921,0.114641,480.568,173.892
46613,4.69028,28.921,0.114641,480.568,173.892
46614,4.71074,28.1104,0.113718,502.77,174.618
46615,4.71074,28.1104,0.113718,502.77,174.618
46616,4.76739,29.9249,0.105787,494.258,178.75
46617,4.78317,29.6063,0.111202,506.932,172.873
46618,4.78317,29.6063,0.111202,506.932,172.873
46619,4.78317,29.6063,0.111202,506.932,172.873
46620,4.78317,29.6063,0.111202,506.932,172.873
46621,4.78317,29.6063,0.111202,506.932,172.873
46622,4.78317,29.6063,0.111202,506.932,172.873
46623,4.78317,29.6063,0.111202,506.932,172.873
46624,4.78317,29.6063,0.111202,506.932,172.873
46625,4.78317,29.6063,0.111202,506.932,172.873
46626,4.78317,29.6063,0.111202,506.932,172.873
46627,4.78317,29.6063,0.111202,506.932,172.873
46628,4.71822,29.9506,0.110252,512.981,172.905
46629,4.71822,29.9506,0.110252,512.981,172.905
46630,4.71822,29.9506,0.110252,512.981,172.905
46631,4.71822,29.9506,0.110252,512.981,172.905
46632,4.71822,29.9506,0.110252,512.981,172.905
46633,4.71822,29.9506,0.110252,512.981,172.905
46634,4.71822,29.9506,0.110252,512.981,172.905
46635,4.71822,29.9506,0.110252,512.981,172.905
46636,4.71822,29.9506,0.110252,512.981,172.905
46637,4.71822,29.9506,0.110252,512.981,172.905
46638,4.71822,29.9506,0.110252,512.981,172.905
46639,4.71822,29.9506,0.110252,512.981,172.905
46640,4.71822,29.9506,0.110252,512.981,172.905
46641,4.71822,29.9506,0.110252,512.981,172.905
46642,4.71822,29.9506,0.110252,512.981,172.905
46643,4.71822,29.9506,0.110252,512.981,172.905
46644,4.67668,30.5313,0.111263,497.819,172.626
46645,4.67668,30.5313,0.111263,497.819,172.626
46646,4.67668,30.5313,0.111263,497.819,172.626
46647,4.67668,30.5313,0.111263,497.819,172.626
46648,4.67668,30.5313,0.111263,497.819,172.626
46649,4.67668,30.5313,0.111263,497.819,172.626
46650,4.67668,30.5313,0.111263,497.819,172.626
46651,4.67668,30.5313,0.111263,497.819,172.626
46652,4.67668,30.5313,0.111263,497.819,172.626
46653,4.67668,30.5313,0.111263,497.819,172.626
46654,4.65248,30.7787,0.110613,503.269,172.49
46655,4.65248,30.7787,0.110613,503.269,172.49
46656,4.65248,30.7787,0.110613,503.269,172.49
46657,4.65248,30.7787,0.110613,503.269,172.49
46658,4.65248,30.7787,0.110613,503.269,172.49
46659,4.65248,30.7787,0.110613,503.269,172.49
46660,4.65248,30.7787,0.110613,503.269,172.49
46661,4.65248,30.7787,0.110613,503.269,172.49
46662,4.65248,30.7787,0.110613,503.269,172.49
46663,4.6284,30.1825,0.110973,497.529,172.825
46664,4.6284,30.1825,0.110973,497.529,172.825
46665,4.6284,30.1825,0.110973,497.529,172.825
46666,4.57893,29.8464,0.115065,479.094,174.199
46667,4.57893,29.8464,0.115065,479.094,174.199
46668,4.50934,30.2968,0.107776,480.873,177.672
46669,4.50934,30.2968,0.107776,480.873,177.672
46670,4.50934,30.2968,0.107776,480.873,177.672
46671,4.50934,30.2968,0.107776,480.873,177.672
46672,4.49566,30.6885,0.112993,484.142,173.111
46673,4.49566,30.6885,0.112993,484.142,173.111
46674,4.49566,30.6885,0.112993,484.142,173.111
46675,4.49566,30.6885,0.112993,484.142,173.111
46676,4.49566,30.6885,0.112993,484.142,173.111
46677,4.50771,30.0117,0.112695,494.383,172.931
46678,4.50771,30.0117,0.112695,494.383,172.931
46679,4.50771,30.0117,0.112695,494.383,172.931
46680,4.49005,30.6223,0.114784,488.991,174.221
46681,4.49005,30.6223,0.114784,488.991,174.221
46682,4.49005,30.6223,0.114784,488.991,174.221
46683,4.49005,30.6223,0.114784,488.991,174.221
46684,4.49005,30.6223,0.114784,488.991,174.221
46685,4.39869,29.6409,0.116499,479.191,174.089
46686,4.39869,29.6409,0.116499,479.191,174.089
46687,4.39869,29.6409,0.116499,479.191,174.089
46688,4.39869,29.6409,0.116499,479.191,174.089
46689,4.39869,29.6409,0.116499,479.191,174.089
46690,4.39869,29.6409,0.116499,479.191,174.089
46691,4.39869,29.6409,0.116499,479.191,174.089
46692,4.39869,29.6409,0.116499,479.191,174.089
46693,4.39869,29.6409,0.116499,479.191,174.089
46694,4.39869,29.6409,0.116499,479.191,174.089
46695,4.39869,29.6409,0.116499,479.191,174.089
46696,4.39869,29.6409,0.116499,479.191,174.089
46697,4.38707,29.7553,0.114548,466.337,173.86
46698,4.38707,29.7553,0.114548,466.337,173.86
46699,4.38707,29.7553,0.114548,466.337,173.86
46700,4.38707,29.7553,0.114548,466.337,173.86
46701,4.3499,30.547,0.112121,456.119,174.214
46702,4.3499,30.547,0.112121,456.119,174.214
46703,4.3499,30.547,0.112121,456.119,174.214
46704,4.3499,30.547,0.112121,456.119,174.214
46705,4.3499,30.547,0.112121,456.119,174.214
46706,4.32704,30.2391,0.113125,444.974,174.428
46707,4.32704,30.2391,0.113125,444.974,174.428
46708,4.39268,31.5293,0.10799,430.659,175.476
46709,4.4166,31.3884,0.107894,438.285,175.569
46710,4.37373,31.6043,0.110832,440.274,173.662
46711,4.37373,31.6043,0.110832,440.274,173.662
46712,4.37373,31.6043,0.110832,440.274,173.662
46713,4.38247,31.2627,0.110423,442.409,173.992
46714,4.32599,33.6015,0.104528,447.38,174.043
46715,4.32599,33.6015,0.104528,447.38,174.043
46716,4.32599,33.6015,0.104528,447.38,174.043
46717,4.32599,33.6015,0.104528,447.38,174.043
46718,4.32599,33.6015,0.104528,447.38,174.043
46719,4.20447,31.3766,0.112718,441.207,173.893
46720,4.20447,31.3766,0.112718,441.207,173.893
46721,4.20447,31.3766,0.112718,441.207,173.893
46722,4.20447,31.3766,0.112718,441.207,173.893
46723,4.2521,32.6009,0.112229,445.669,174.507
46724,4.2521,32.6009,0.112229,445.669,174.507
46725,4.2521,32.6009,0.112229,445.669,174.507
46726,4.2521,32.6009,0.112229,445.669,174.507
46727,4.2521,32.6009,0.112229,445.669,174.507
46728,4.26021,33.2135,0.107261,459.834,172.712
46729,4.26021,33.2135,0.107261,459.834,172.712
46730,4.26021,33.2135,0.107261,459.834,172.712
46731,4.26021,33.2135,0.107261,459.834,172.712
46732,4.26021,33.2135,0.107261,459.834,172.712
46733,4.26021,33.2135,0.107261,459.834,172.712
46734,4.26021,33.2135,0.107261,459.834,172.712
46735,4.26021,33.2135,0.107261,459.834,172.712
46736,4.26021,33.2135,0.107261,459.834,172.712
46737,4.28113,33.6147,0.108404,450.542,172.451
46738,4.28113,33.6147,0.108404,450.542,172.451
46739,4.28113,33.6147,0.108404,450.542,172.451
46740,4.28113,33.6147,0.108404,450.542,172.451
46741,4.28113,33.6147,0.108404,450.542,172.451
46742,4.28113,33.6147,0.108404,450.542,172.451
46743,4.28113,33.6147,0.108404,450.542,172.451
46744,4.28113,33.6147,0.108404,450.542,172.451
46745,4.28113,33.6147,0.108404,450.542,172.451
46746,4.28113,33.6147,0.108404,450.542,172.451
46747,4.28113,33.6147,0.108404,450.542,172.451
46748,4.28113,33.6147,0.108404,450.542,172.451
46749,4.28113,33.6147,0.108404,450.542,172.451
46750,4.28113,33.6147,0.108404,450.542,172.451
46751,4.28113,33.6147,0.108404,450.542,172.451
46752,4.3404,34.511,0.106735,432.912,172.561
46753,4.3404,34.511,0.106735,432.912,172.561
46754,4.3404,34.511,0.106735,432.912,172.561
46755,4.3404,34.511,0.106735,432.912,172.561
46756,4.3404,34.511,0.106735,432.912,172.561
46757,4.3404,34.511,0.106735,432.912,172.561
46758,4.3404,34.511,0.106735,432.912,172.561
46759,4.3404,34.511,0.106735,432.912,172.561
46760,4.36588,35.2002,0.103918,434.945,172.147
46761,4.39813,35.6845,0.101872,436.39,172.072
46762,4.33676,35.2912,0.101855,445.955,173.046
46763,4.33676,35.2912,0.101855,445.955,173.046
46764,4.33676,35.2912,0.101855,445.955,173.046
46765,4.33676,35.2912,0.101855,445.955,173.046
46766,4.33676,35.2912,0.101855,445.955,173.046
46767,4.29267,35.8262,0.104275,460.65,171.619
46768,4.29267,35.8262,0.104275,460.65,171.619
46769,4.29267,35.8262,0.104275,460.65,171.619
46770,4.23283,35.1595,0.106528,448.124,172.435
46771,4.23283,35.1595,0.106528,448.124,172.435
46772,4.23283,35.1595,0.106528,448.124,172.435
46773,4.23283,35.1595,0.106528,448.124,172.435
46774,4.23283,35.1595,0.106528,448.124,172.435
46775,4.23283,35.1595,0.106528,448.124,172.435
46776,4.24173,34.7905,0.107226,444.343,172.322
46777,4.24173,34.7905,0.107226,444.343,172.322
46778,4.24173,34.7905,0.107226,444.343,172.322
46779,4.24173,34.7905,0.107226,444.343,172.322
46780,4.24173,34.7905,0.107226,444.343,172.322
46781,4.26789,34.7278,0.104773,441.551,172.098
46782,4.26789,34.7278,0.104773,441.551,172.098
46783,4.26789,34.7278,0.104773,441.551,172.098
46784,4.29675,34.2516,0.110085,436.679,175.583
46785,4.26091,35.009,0.109484,432.111,176.998
46786,4.30307,34.5137,0.102568,443.845,174.639
46787,4.30307,34.5137,0.102568,443.845,174.639
46788,4.30307,34.5137,0.102568,443.845,174.639
46789,4.31826,35.0058,0.103266,455.565,172.162
46790,4.31826,35.0058,0.103266,455.565,172.162
46791,4.31826,35.0058,0.103266,455.565,172.162
46792,4.31826,35.0058,0.103266,455.565,172.162
46793,4.31826,35.0058,0.103266,455.565,172.162
46794,4.33689,34.3178,0.10926,466.06,174.325
46795,4.33689,34.3178,0.10926,466.06,174.325
46796,4.33689,34.3178,0.10926,466.06,174.325
46797,4.33689,34.3178,0.10926,466.06,174.325
46798,4.33689,34.3178,0.10926,466.06,174.325
46799,4.26816,35.0051,0.102034,462.664,173.713
46800,4.26816,35.0051,0.102034,462.664,173.713
46801,4.26816,35.0051,0.102034,462.664,173.713
46802,4.26816,35.0051,0.102034,462.664,173.713
46803,4.26816,35.0051,0.102034,462.664,173.713
46804,4.26816,35.0051,0.102034,462.664,173.713
46805,4.26816,35.0051,0.102034,462.664,173.713
46806,4.26816,35.0051,0.102034,462.664,173.713
46807,4.26816,35.0051,0.102034,462.664,173.713
46808,4.26816,35.0051,0.102034,462.664,173.713
46809,4.26816,35.0051,0.102034,462.664,173.713
46810,4.16845,34.8635,0.100653,453.72,178.293
46811,4.13001,34.4316,0.105169,444.96,173.539
46812,4.13001,34.4316,0.105169,444.96,173.539
46813,4.13001,34.4316,0.105169,444.96,173.539
46814,4.07437,34.2834,0.111827,420.45,175.896
46815,4.07437,34.2834,0.111827,420.45,175.896
46816,4.07318,33.8865,0.105043,442.058,175.808
46817,4.07318,33.8865,0.105043,442.058,175.808
46818,4.07318,33.8865,0.105043,442.058,175.808
46819,4.07318,33.8865,0.105043,442.058,175.808
46820,4.07318,33.8865,0.105043,442.058,175.808
46821,4.07318,33.8865,0.105043,442.058,175.808
46822,4.05682,33.7877,0.112644,439.232,175.294
46823,4.18917,33.6723,0.105751,437.583,174.104
46824,4.18917,33.6723,0.105751,437.583,174.104
46825,4.21314,33.5399,0.108243,420.26,173.191
46826,4.21314,33.5399,0.108243,420.26,173.191
46827,4.21314,33.5399,0.108243,420.26,173.191
46828,4.21314,33.5399,0.108243,420.26,173.191
46829,4.21314,33.5399,0.108243,420.26,173.191
46830,4.21314,33.5399,0.108243,420.26,173.191
46831,4.21314,33.5399,0.108243,420.26,173.191
46832,4.21314,33.5399,0.108243,420.26,173.191
46833,4.21314,33.5399,0.108243,420.26,173.191
46834,4.11824,34.1782,0.109421,428.244,173.174
46835,4.11824,34.1782,0.109421,428.244,173.174
46836,4.11824,34.1782,0.109421,428.244,173.174
46837,4.11824,34.1782,0.109421,428.244,173.174
46838,4.11824,34.1782,0.109421,428.244,173.174
46839,4.11824,34.1782,0.109421,428.244,173.174
46840,4.16088,33.2579,0.108484,436.607,173.085
46841,4.16088,33.2579,0.108484,436.607,173.085
46842,4.16088,33.2579,0.108484,436.607,173.085
46843,4.16088,33.2579,0.108484,436.607,173.085
46844,4.16088,33.2579,0.108484,436.607,173.085
46845,4.16088,33.2579,0.108484,436.607,173.085
46846,4.16088,33.2579,0.108484,436.607,173.085
46847,4.20189,34.9339,0.108819,451.96,174.041
46848,4.20189,34.9339,0.108819,451.96,174.041
46849,4.20189,34.9339,0.108819,451.96,174.041
46850,4.20437,34.7374,0.105824,453.792,171.717
46851,4.20437,34.7374,0.105824,453.792,171.717
46852,4.20437,34.7374,0.105824,453.792,171.717
46853,4.20437,34.7374,0.105824,453.792,171.717
46854,4.20437,34.7374,0.105824,453.792,171.717
46855,4.20437,34.7374,0.105824,453.792,171.717
46856,4.25892,36.3872,0.0997075,454.947,173.848
46857,4.25892,36.3872,0.0997075,454.947,173.848
46858,4.25892,36.3872,0.0997075,454.947,173.848
46859,4.25892,36.3872,0.0997075,454.947,173.848
46860,4.19624,36.6816,0.104488,436.933,172.32
46861,4.19624,36.6816,0.104488,436.933,172.32
46862,4.19624,36.6816,0.104488,436.933,172.32
46863,4.16785,35.3909,0.104659,441.021,172.207
46864,4.18659,35.4848,0.103304,423.555,173.042
46865,4.18659,35.4848,0.103304,423.555,173.042
46866,4.24623,36.4697,0.10366,410.542,172.541
46867,4.24623,36.4697,0.10366,410.542,172.541
46868,4.24623,36.4697,0.10366,410.542,172.541
46869,4.24623,36.4697,0.10366,410.542,172.541
46870,4.24623,36.4697,0.10366,410.542,172.541
46871,4.24623,36.4697,0.10366,410.542,172.541
46872,4.24623,36.4697,0.10366,410.542,172.541
46873,4.24623,36.4697,0.10366,410.542,172.541
46874,4.18348,37.7297,0.103903,415.177,173.233
46875,4.18348,37.7297,0.103903,415.177,173.233
46876,4.21313,39.8574,0.101104,426.856,174.186
46877,4.21313,39.8574,0.101104,426.856,174.186
46878,4.23387,39.86,0.0993429,414.479,172.128
46879,4.23387,39.86,0.0993429,414.479,172.128
